id,id2,txt
1705,72a1,"Não, não, e não, mais uma vez. Não com gente como tu."
1706,72a2,"Peee-yoo! Um pouco mais longe daqui, não é, DaGoo?"
1707,72a3,Não te vejo nem te ouço. Voe para longe.
1708,73a1,"Porque é que me incomodam sempre? Continuem, querem?"
1709,73a2,Não te disse? Deus?
1710,73a3,- O quê? És estúpido ou quê?
1711,71ha,"Ei, olha, Dagoo. Uma Corona saiu do seu esconderijo."
1712,73ha,"É assim? Ei, Coroa! Sê bom e traz-nos outra rodada, não é?"
1713,72ha,Ouvi dizer que os Coronéis acham-vos muito corajosos. Queres ser testado contra um verdadeiro espadaquinho?
1714,73hb,"Estou farto de falar, Coronita. Saca essa faca, se sabes como, ou deixa-me em paz."
1716,7801,um pouco de privacidade.
1717,7802,Um pouco de luz de velas.
1718,7803,E começam as galanterias. O meu nome é Nafaalilargus.
1719,7805,Tu magoaste-me. O pet de Richton é aquela coisa escura com as gotas envenenadas.
1720,7806,"Sou um orgulhoso soldado do Tiber Septim, um leal vassalo, uma jóia da coroa. Não é culpa minha ter de fazer companhia ao Governador."
1721,7808,"Não vou mentir, bom estranho, a minha lealdade imperial é bem paga. Não somos muito diferentes, ousaria dizer."
1722,7809,"Também pareces ser do tipo mercenário. Então, vais perceber..."
1723,7810,- se não concordar em desistir da minha última recompensa.
1724,7812,Adoro a fantasia mortal. Vou seguir o teu jogo: o que me darias pela alma do príncipe A'tor?
1727,78d6,"Afasta-te, pequenote, ou eu beijo-te."
1728,78d7,Há algo que não se vê diariamente.
1729,78f6,Saiam do meu caminho.
1730,78f7,"Estás à procura de um bom pontapé, pequeno-almoço."
1731,78f8,Muita boa comida num balde.
1732,791a,"- Não! Encontraste-me! Mas nunca me apanharás vivo! Já, já, já, já, já!"
1733,791b,Nunca mais! Nunca mais! Morrerei antes de me deixar levar!
1734,791d,"Morra! Morre, idiota! Nunca direi onde escondi o ouro! - Não, não, não!"
1735,791e,"- Não, não! Toma isso!"
1736,791f,"Morre, idiota!"
1737,791g,"Vai morrer! - Não, não, não."
1738,791h,Só um arranhão no pulmão!
1741,792a,"É meu - tudo meu, eu digo!"
1742,792b,"Roubando as minhas economias para a mamã? Morre, ladrão!"
1743,792d,"Sabes muito, ladrão... E agora tens de morrer por ele!"
1744,792e,"- Não! Desvia-te! - Pára com isso! - Não, não!"
1745,792f,Mãe dos cães e dos porquinhos!
1746,792g,"- Não, não, não. É só sangue!"
1748,792i,"Oh, não! Tu entraste, não é?"
1750,793a,"Está bem, está bem. O que fazes tão longe da cidade?"
1751,793b,"- Desculpa. Mas eu preciso do teu dinheiro, por isso tens de morrer."
1752,793d,"A pressa e o pulso vão separar-se em breve, meu amigo."
1753,793e,"- Não, não. - Não, não. Morre, Cordeiro."
1754,793f,"Mantenham as ferramentas afiadas, costumava dizer o meu pai."
1755,793g,"Mais uns poucos, rapaz, e tudo acabará."
1756,793h,"- Não, não. Podes usar isso, não podes?"
1757,793i,"- Não! Bem, tenho de dizer."
1758,793j,"O que é que... Que dói, caralho."
1760,794b,Eu tenho-eu-eu-eu tenho!
1761,794d,Dá-me tudo. Tudo. Dá-me isso!
1762,794e,"Swing, swing, swing, estou a cantar!"
1763,794f,- O quê? - Não! - Não!
1764,794g,"Vou cortar-te, vou cortar-te!"
1765,794h,- Não! - Pára com isso! Isso é bom!
1766,794i,Sangue? - O quê? Estou a sangrar!
1767,794j,Ajuda! - Assassinado! Ajuda!
1768,795a,"Ei, irmão Ned, olha o que temos aqui!"
1769,795b,"Aposto que esta espada vai trazer uma moeda bonita, não é, bonitinho?"
1770,795d,O Ned e eu precisamos de algum dinheiro para a nossa pobre mãe nesta economia.
1771,795e,"Cuidado! Atrás de ti! - Não, não, não!"
1772,795f,"Toma isto, cabrão!"
1773,795g,- Raios partam! Trabalho quente aqui.
1774,795h,"Apanhaste-me, Chivato."
1775,795i,- Não! Você estragou a camisa da minha avó!
1776,795j,"- Não, não, não! Esta coisa está afiada e eu gosto!"
1777,795k,"NED! Não! Mataste-o! Mataste o meu irmão, bastardo!"
1778,795l,"Pára com isso, NED, CÃO! Morra!"
1779,796a,Irmão Lacy! Temos um cidadão fedorento!
1780,796b,"Oh, oh! Não! Deixa-me pegar-te!"
1781,796d,"A Lacey e eu vamos cortar-te o cu, rapaz da cidade."
1782,796e,"És um homem morto, rapaz escarpado."
1783,796f,"Volte para a sujeira, homem morto."
1784,796g,"És minha, marinheira."
1785,796h,"Ajuda-me, mãe."
1786,796i,"Oh, cortou-me!"
1787,796j,"OW, OW, OW, isso é excitante!"
1788,796k,"- Não, não! Lacy, raios partam! Responde! - Não, não!"
1789,796l,Mataste o meu irmão! - Mataste-o!
1790,7apc,Desculpem incomodá-los.
1791,8a1a,"Vamos, Cyrus. Não resistas."
1792,8a1c,"Lord Vile, peço desculpa por ser tão grosseiro, e eu..."
1793,8a2a,"Muito bem, Cyrus. Talvez um pouco fraco em sinceridade, mas... A prática faz o mestre."
1794,8a2c,Humildemente peço perdão.
1795,8bya,"- Não. Não é tão cabeça vazia, afinal. Mas não acho que tenhas visto o último de mim, Cyrus. Tenho os olhos postos em ti..."
1796,8byb,"- Não . E jogar com o Clavicus Vile, Cyrus, é como respirar..."
1797,8byd,"...Uma vez adquirido o hábito, é algo difícil de parar. Tem sorte, Cyrus. Até nos encontrarmos de novo."
1798,8coa,"Vamos lá, vamos lá. Jogue com a sua espada. Aqui é só um brinquedo."
1799,8cob,"Bom exercício, espadachim. Mantenha-se em forma, mantenha-se em forma."
1800,8cod,- Não! Estás a lidar com isso como um verdadeiro perito!
1801,8coe,Muito original. Acho que nunca vi um desses usados como arma.
1802,8cof,"O que é que tinhas em mente com essa coisa, Cyrus?"
1803,8cog,"Não olhes agora, Cyrus, mas acho que alguém trocou a tua arma."
1804,8coh,Que ousadia! Mas... Não. Talvez... Não seria mais comum usar uma espada para isso?
1805,8csa,"- Não. Yoo-hoo. - Por aqui. Estou aqui, Cyrus."
1806,8csb,"Não te preocupes em espiar, Cyrus. Não estamos numa busca pelo tesouro aqui."
1807,8csd,Desapontado? Não encontraste nenhuma alma por aí?
1808,8cse,"Avisa-me se encontrares algo interessante, Cyrus."
1809,8csf,"Sinta-se à vontade para olhar à sua volta, Cyrus. Não há pressa. Não te demores."
1810,8d1a,"Vamos, Cyrus. Não resistas."
1811,8d1c,"Fugiu... - Senhor... Vile! Eu... ""desculpa"" por ser tão rude, e eu..."
1812,8d2a,"Não penses em nada, Cyrus. Hee-hee. Já está. Isso foi excelente. Não será divertido se perderes a tua alma? A prática faz o mestre, e você terá muito tempo para praticar"
1813,8d2c,Humildemente peço perdão.
1814,8daa,O pobre. Todo o nosso tempo é tempo livre. É a eternidade. Não achas que isto está a ficar um pouco tedioso?
1815,8dab,"É quase sempre o mesmo, repetidamente, tão chato. Mas tu... Bem, tu matas o marido da tua irmã, depois deixas-o perder a alma, depois..."
1816,8dac,"Então, isto é o que os senhores da Daedra fazem no seu tempo livre. Negociar com almas, destruir vidas e ficar no sol..."
1817,8dad,"...vens aqui e ameaças bater no grande e desagradável senhor Daedra para a recuperar... Bem, então... É estúpido e estúpido... Mas... não sei. Não é... - É chato."
1818,8dga,"Não é um cão, claro. Nos dias ensolarados, gosta de ser um cão. Ou muitas outras coisas."
1819,8dgb,"- Não, não. - Isso é interessante. Acho que ele gosta de ti, Cyrus."
1820,8dgd,"Quando está assim, acho que está noutro lugar. Tudo é muito significativo, claro... Mas quem sabe o que significa."
1821,8dgc,É um belo cão.
1822,8dia,"- Raios partam! Vês, Cyrus? Se tivesses estudado as tuas lições como os irmãos te disseram... Ah, bem. Nem todos podem ser vencedores..."
1823,8f7a,"Cyrus, não. Não te ofereci uma troca. Deste-me um presente. Estou contente com o meu presente, sinto-me generoso. Então... Vamos falar seriamente da alma da tua irmã."
1824,8f7c,"Está bem, está bem. Tens o frasco. Passa-me a minha irmã."
1825,8fla,"Oh, Cyrus. Não é isso. - Um presente? Para mim? Não devias... Mas obrigado. É uma adição única à minha justamente famosa coleção de artefatos encantados."
1826,8flc,Dou-te este frasco de valor incalculável pela alma da minha irmã.
1827,8gba,"- Não. O sangue é bonito... Mas o teu sangue não vale uma alma, Cyrus."
1828,8gbc,Dou o meu sangue pela alma da minha irmã.
1829,8gga,"Não tens uma fortuna em ouro, Cyrus, e o ouro é só metal. Não me interessa."
1830,8ggc,Dou-te uma fortuna em ouro.
1831,8gna,"És um farol, um Cyrus atrevido e chato. Não podes tirar-me nada, e sabes disso. Ou dou-te ou não dou. - Simples? E não dou presentes quando estou aborrecido."
1832,8gnc,"Não há presentes para ti, filho. Quero a alma da minha irmã, e vou levá-la."
1833,8h1a,"- Não, não. Estou muito feliz por ter vindo..."
1834,8h1b,"Não sejas tão chato, Cyrus. Mereço alguma diversão. Estragaste o meu N'Gasta. Agora mostra-me alguma coisa divertida."
1835,8h1c,Clavicus Vile... Dá-me a alma da minha irmã.
1836,8h2a,"Um mente e o outro diz a verdade! Um leva a alma de Cyrus, o outro dá a alma irmã. Não gastes a tua pergunta em mim, Cyrus! Não te demores. - O que é que aconteceu? Não vamos a lado nenhum."
1837,8isa,"- Não, não. - Não, não. Não me faças mal, por favor! - Espera aí! Pensaste que o frasco te protegeria? Oh, isso é excelente!"
1838,8isb,"Ouve, ousado herói Cyrus. O N'Gasta era muito mais divertido. Era muito inteligente, e eu estava muito assustada. Mas o teu defeito, herói destemido, é que não tens... Imaginação."
1839,8isc,"Entrega a alma dele, Clavicus, ou retirarei-te do Panteão."
1840,8isd,"Por exemplo, tens ideia do que estou a fazer com a alma da tua irmã... - Não, não, não. - Agora?"
1841,8l1a,"Ou o quê, Cyrus? O que é que vais fazer comigo? Aqui não me podes magoar, nem a mim nem a nada. Aqui não acontece nada, a não ser que eu deixe acontecer."
1842,8l1c,"O que quer que estejas a fazer, pára já."
1843,8n1a,"É uma pena. Até um animal tolo pode entender o medo, mas tu... Cyrus... Não. - É triste. No entanto... Um jogo pobre é melhor que nenhum. Joguemos, então, pela alma da tua irmã."
1844,8n1b,"Mas antes de começarmos, há algumas coisas que precisamos de esclarecer."
1845,8n1c,"Não me podes assustar, homenzinho. Eu disse que apostaria a minha alma, e a minha palavra é o meu vínculo."
1846,8n1d,"A tua alma não vale um cêntimo a menos que saibas o que vale. O N'Gasta sabia o valor de uma alma, mas tu não. Então, tenho de te explicar."
1847,8n1e,"Primeiro, você pensa que perde, que morre, e que é o fim. Não é assim."
1848,8n1f,"Perde? Vives, e a tua alma é minha. Tal como a tua irmã. E isso continuou por muito tempo. - Percebes?"
1849,8n2a,"E por fim, quando a tua alma é minha, a tua vontade pode desafiar-me, mas fazes o que eu quero."
1850,8n2b,"""Estás aqui por livre arbítrio, por isso deixa-me provar-te... que te desculpes por ser tão grosseiro, e que humildemente implores o meu perdão."
1851,8n2c,"Entendido, VIL. Continuemos com isto."
1852,8qac,Qual é a porta certa?
1853,8qal,A porta à direita.
1854,8qar,A porta à esquerda.
1855,8qbc,Qual é a porta errada?
1856,8qbl,A porta à esquerda.
1857,8qbr,A porta à direita.
1858,8qcc,Que guarda está a mentir?
1859,8qcl,É ele.
1860,8qcr,É ele.
1861,8qdc,É o guarda que mente?
1862,8qdl,Não
1863,8qdr,"Sim, eu sei."
1864,8qec,É ele o guarda que está a mentir?
1865,8qel,"Sim, eu sei."
1867,8qfc,CLAVICUS VILE está a mentir?
1869,8qfr,"Sim, eu sei."
1870,8qgc,Que porta diria Vile que é a correta?
1871,8qgl,Ele não escolheria.
1872,8qgr,Eu escolheria as duas.
1873,8qhc,Que porta dirá o cão que é a correta?
1874,8qhl,Ele não escolheria.
1875,8qhr,Eu escolheria as duas.
1876,8qic,Qual porta diria o outro que é a correta?
1877,8qil,A porta à esquerda.
1878,8qir,A porta à esquerda.
1879,8qjc,Ambas as portas levam à morte?
1881,8qjr,Sim
1882,8qkc,O que há atrás desta porta?
1883,8qkl,A perda da tua alma.
1884,8qkr,A perda da tua alma.
1885,8qlc,O que há atrás da outra porta?
1886,8qll,O RETORNO DA ALMA DE ISZARA.
1887,8qlr,O RETORNO DA ALMA DE ISZARA.
1888,8rda,"E agora que tenho a sua atenção completa... Estão prontos para a sua prova. Mas antes de começarmos... Cyrus, não. - Tiveste uma educação clássica?"
1889,8rdb,"Vamos, vamos. Estava só a verificar. Só que um homem pensante, um homem bem educado, poderia ter uma vantagem injusta nesta prova. Mas não! Você é um herói... Um homem de ação, não é?"
1890,8rdc,"Fala por ti, Vile. Eu estou pronto. Vamos lá, vamos."
1891,8rdd,"Então, provavelmente não reconhecerá esta velha castanha, tirada diretamente de ""As estrelas sobre os seus ombros"" de Paulus. - Pronto? - Pronto. Ouçam atentamente! Não vou repetir!"
1892,8rde,"Duas portas. Uma leva à perda da tua alma, a outra leva ao retorno da de Iszara."
1893,8rdf,"Dois guardas. Um sempre mente, o outro sempre diz a verdade."
1894,8rdg,Pode fazer a um deles apenas uma pergunta. Só uma. O jogo começa... Escolhe sabiamente... - O que é?
1895,8rdh,"Só uma pergunta. Só uma. Escolhe sabiamente... - Não, não!"
1896,8tha,Deves estar um pouco grosso. Dá uma volta e pensa nas coisas. Volta quando estiveres pronto para falar com sentido.
1897,8thc,"Vile, não estou aqui para conversar. Estou aqui por causa da minha irmã. E vais entregar-me ou eu parto-te em pedaços."
1898,8tsa,"Cyrus, não. Agradeço o teu grande gesto. Admito que aprecio a alma da tua irmã... Muito bem."
1899,8tsb,"Mas a tua alma é um bem não provado... Valorosa, sim. Mas não uma troca equitativa. E eu estava a pensar no desporto ... Não é o comércio."
1900,8tsc,"Não tenho nenhum presente para ti, Vile. Mas tenho algo para trocar... A minha alma."
1901,8w7a,"- Não. Muito nobre, Cyrus. Mas sabes alguma coisa sobre o valor de uma alma? Por exemplo, toda a diversão que estou a ter com a alma da tua irmã... É verdade... Agora... Não gostaria de desistir disso."
1902,8w1c,O que é que queres? Porque é que estás a fazer isto? Só por diversão?
1903,8w7c,"Estás aborrecido, Vile? Então vamos jogar uma partida pela alma da minha irmã... E para cobrir a aposta, oferecerei a minha alma."
1904,8w2a,"- Sim, eu sei. Esse incidente é difícil de explicar, concordo. Aponta-lhe o peito e depois foge como um coelho assustado."
1905,8w8a,"- Tens a certeza? Sabes, o que estou a fazer com a alma da tua irmã... - Agora mesmo. Eu também adoraria fazer essa coisa com a tua alma."
1906,8w2c,"Não me sinto culpado por ter morto o marido de Iszara, Vile. Mas fugir das consequências... Não estou orgulhoso disso, e não vou deixá-la desta vez."
1907,8w8c,"O teu nome é bem escolhido, Vile. Mas eu sei o valor da minha alma, e estou disposto a apostá-la contra a alma da minha irmã."
1908,8w3a,"Não está a tomar conta agora, pois não? - Não. E julgaste que ela podia cuidar de si quando te atreviste a enfiar uma faca no peito do marido dela?"
1909,8w3c,"Sim, eu fui. Mas Iszara sempre conseguiu cuidar de si mesma, eu só fugi... Eu... eu... Eu era jovem."
1910,8w4a,Lamento muito perder o N'Gasta. Tinha sempre presentes para mim.
1911,8w4c,Vile. Não me importa se estás aborrecido ou sozinho. Esta conversa não nos leva a lado nenhum. - Só me diga... O que é que queres?
1912,8w5a,"Temos de ter presentes. Sem presentes, não há diversão. Gostava de ter um presente bom. Insinuação, insinuação!"
1913,8w5c,"Gostas de presentes, não gostas?"
1914,8wwa,"Não estragues a diversão, Cyrus! É suposto descobrires! Mas aqui tens uma pista. Tenho o que queres! Então, o que é?"
1915,8wwc,"Pela última vez, Vile... O que é que... Queres...?"
1916,8y7a,"Um seguidor do meu irmão, Hermaeus Mora, disse uma vez: ""O propósito último dos senhores Daedra é instruir e melhorar o caráter geralmente deplorável dos mortais""."
1917,8y1a,"- Excelente! - Não, não. Eu estava certo! Nem todos os heróis são estúpidos. Estou muito contente por aceitar a tua alma como aposta num jogo pela alma da tua irmã."
1918,8y7b,"Que sentimento lindo. Mas, na verdade, observo os mortais, e interrompo-me de vez em quando, por pura diversão."
1919,8y1b,"Mas antes de começarmos, há algumas coisas que precisamos de esclarecer."
1920,8y1c,"Está bem, Vile. Estou com medo... de perder a minha própria alma, e a alma da minha irmã... Mas não tenho muitas opções, pois não?"
1921,8y7d,"N'Gasta, no seu tempo, foi uma personagem de notável encanto e complexidade. Mas agora tu ofuscaste o N'Gasta... E tenho grandes esperanças em ti."
